YYYYMMDD HH:MM:SS,MMDD HH,ICM-Hydro compartment->,346,347,348,349,350,351,352,353,354,384,498,572,703,705,726,979,1335,1337,1338,1421,1422,1424
20100424 11:00:00,0424 11,4/24/10 11:00,0.226039702,0.089099503,-0.002193962,-0.093487428,-0.230427627,-0.230427627,-0.081398413,0.067630802,0.067630802,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.358626243,0.358626243,0.3986,0.3986,0.358626243,0.358626243
20100424 12:00:00,0424 12,4/24/10 12:00,0.238174625,0.091277277,-0.006654289,-0.104585854,-0.251483202,-0.251483202,-0.054281928,0.142919347,0.142919347,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.30335157,0.30335157,0.329,0.329,0.30335157,0.30335157
20100424 13:00:00,0424 13,4/24/10 13:00,0.123,0.011139731,-0.063433782,-0.138007294,-0.249867563,-0.249867563,-0.0701247,0.109618163,0.109618163,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.252846272,0.252846272,0.281,0.281,0.252846272,0.252846272
20100424 14:00:00,0424 14,4/24/10 14:00,0.16088005,0.03187793,-0.054123484,-0.140124898,-0.269127018,-0.269127018,-0.081124052,0.106878914,0.106878914,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.274671166,0.274671166,0.2466,0.2466,0.274671166,0.274671166
20100424 15:00:00,0424 15,4/24/10 15:00,0.153455805,0.027028281,-0.057256735,-0.14154175,-0.267969274,-0.267969274,-0.140312387,-0.012655499,-0.012655499,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.102897458,0.102897458,0.0662,0.0662,0.102897458,0.102897458
20100424 16:00:00,0424 16,4/24/10 16:00,0.265844697,0.111656674,0.008864659,-0.093927357,-0.24811538,-0.24811538,-0.052251192,0.143612996,0.143612996,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.263360347,0.263360347,-0.1313,-0.1313,0.263360347,0.263360347
20100424 17:00:00,0424 17,4/24/10 17:00,0.250690875,0.098382791,-0.003155932,-0.104694655,-0.257002739,-0.257002739,-0.041573135,0.17385647,0.17385647,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.00512851,0.00512851,-0.033,-0.033,0.00512851,0.00512851
20100424 18:00:00,0424 18,4/24/10 18:00,0.286977474,0.122508573,0.012862639,-0.096783295,-0.261252196,-0.261252196,-0.069041762,0.123168672,0.123168672,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.015522446,0.015522446,0.0514,0.0514,0.015522446,0.015522446
20100424 19:00:00,0424 19,4/24/10 19:00,0.303753519,0.140777466,0.032126765,-0.076523937,-0.23949999,-0.23949999,-0.067921963,0.103656065,0.103656065,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.04968544,0.04968544,0.1698,0.1698,0.04968544,0.04968544
20100424 20:00:00,0424 20,4/24/10 20:00,0.349600302,0.173480471,0.056067251,-0.061345969,-0.2374658,-0.2374658,-0.048779558,0.139906685,0.139906685,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.253733517,0.253733517,0.0971,0.0971,0.253733517,0.253733517
20100424 21:00:00,0424 21,4/24/10 21:00,0.340596002,0.178610819,0.070620697,-0.037369426,-0.199354609,-0.199354609,-0.038148065,0.123058479,0.123058479,0.5,0.5,0.5,0.5,0.5,0.5,0.5,-0.012347827,-0.012347827,0.0062,0.0062,-0.012347827,-0.012347827
20100424 22:00:00,0424 22,4/24/10 22:00,0.367753606,0.197871732,0.084617149,-0.028637435,-0.198519309,-0.198519309,-0.034727713,0.129063884,0.129063884,0.29,0.29,0.29,0.29,0.29,0.29,0.29,-0.050987542,-0.050987542,-0.0602,-0.0602,-0.050987542,-0.050987542
20100424 23:00:00,0424 23,4/24/10 23:00,0.410293701,0.232524065,0.114010974,-0.004502117,-0.182271753,-0.182271753,0.004731185,0.191734123,0.191734123,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.02763227,0.02763227,0.0384,0.0384,0.02763227,0.02763227
20100425 00:00:00,0425 00,4/25/10 0:00,0.415511278,0.231673471,0.109114933,-0.013443605,-0.197281412,-0.197281412,0.001393656,0.200068724,0.200068724,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.086999601,0.086999601,0.039,0.039,0.086999601,0.086999601
20100425 01:00:00,0425 01,4/25/10 1:00,0.379187006,0.206360579,0.091142962,-0.024074656,-0.196901083,-0.196901083,-0.015787958,0.165325167,0.165325167,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.049715944,0.049715944,0.0298,0.0298,0.049715944,0.049715944
20100425 02:00:00,0425 02,4/25/10 2:00,0.366749748,0.198164403,0.085774173,-0.026616057,-0.195201402,-0.195201402,-0.010959249,0.173282905,0.173282905,0.3,0.3,0.3,0.3,0.3,0.3,0.3,-0.075096778,-0.075096778,-0.1245,-0.1245,-0.075096778,-0.075096778
20100425 03:00:00,0425 03,4/25/10 3:00,0.378120729,0.201872395,0.084373505,-0.033125385,-0.209373719,-0.209373719,-0.01085113,0.187671459,0.187671459,0.43,0.43,0.43,0.43,0.43,0.43,0.43,-0.086982901,-0.086982901,-0.0781,-0.0781,-0.086982901,-0.086982901
20100425 04:00:00,0425 04,4/25/10 4:00,0.360663799,0.184710252,0.067407888,-0.049894477,-0.225848024,-0.225848024,-0.036161113,0.153525798,0.153525798,0.24,0.24,0.24,0.24,0.24,0.24,0.24,-0.115465024,-0.115465024,-0.0579,-0.0579,-0.115465024,-0.115465024
20100425 05:00:00,0425 05,4/25/10 5:00,0.311934384,0.153567371,0.047989363,-0.057588645,-0.215955658,-0.215955658,-0.039396459,0.137162741,0.137162741,0.24,0.24,0.24,0.24,0.24,0.24,0.24,-0.042951226,-0.042951226,-0.0678,-0.0678,-0.042951226,-0.042951226
20100425 06:00:00,0425 06,4/25/10 6:00,0.283402449,0.130933172,0.029286988,-0.072359196,-0.224828473,-0.224828473,-0.068647133,0.087534207,0.087534207,0.26,0.26,0.26,0.26,0.26,0.26,0.26,-0.03096551,-0.03096551,-0.1188,-0.1188,-0.03096551,-0.03096551
20100425 07:00:00,0425 07,4/25/10 7:00,0.234103457,0.082284004,-0.018928964,-0.120141932,-0.271961385,-0.271961385,-0.100907541,0.070146304,0.070146304,0.32,0.32,0.32,0.32,0.32,0.32,0.32,-0.034491669,-0.034491669,-0.0685,-0.0685,-0.034491669,-0.034491669
20100425 08:00:00,0425 08,4/25/10 8:00,0.164446152,0.028211392,-0.062611782,-0.153434956,-0.289669716,-0.289669716,-0.144390547,0.000888623,0.000888623,0.34,0.34,0.34,0.34,0.34,0.34,0.34,-0.013072171,-0.013072171,-0.0879,-0.0879,-0.013072171,-0.013072171
20100425 09:00:00,0425 09,4/25/10 9:00,0.116680623,-0.012228055,-0.098167173,-0.184106291,-0.313014969,-0.313014969,-0.153413883,0.006187203,0.006187203,0.34,0.34,0.34,0.34,0.34,0.34,0.34,-0.009470195,-0.009470195,-0.0288,-0.0288,-0.009470195,-0.009470195
20100425 10:00:00,0425 10,4/25/10 10:00,0.048773394,-0.063520821,-0.138383631,-0.213246441,-0.325540656,-0.325540656,-0.206307307,-0.087073957,-0.087073957,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.065004214,0.065004214,0.0094,0.0094,0.065004214,0.065004214
20100425 11:00:00,0425 11,4/25/10 11:00,-0.011844302,-0.108272735,-0.172558357,-0.236843978,-0.333272411,-0.333272411,-0.22365532,-0.114038229,-0.114038229,0.29,0.29,0.29,0.29,0.29,0.29,0.29,-0.015070074,-0.015070074,-0.051,-0.051,-0.015070074,-0.015070074
20100425 12:00:00,0425 12,4/25/10 12:00,-0.018002545,-0.113205867,-0.176674749,-0.240143631,-0.335346953,-0.335346953,-0.256080821,-0.176814689,-0.176814689,0.28,0.28,0.28,0.28,0.28,0.28,0.28,-0.042297658,-0.042297658,-0.0251,-0.0251,-0.042297658,-0.042297658
20100425 13:00:00,0425 13,4/25/10 13:00,-0.050711916,-0.142323759,-0.203398322,-0.264472884,-0.356084727,-0.356084727,-0.285397286,-0.214709845,-0.214709845,0.25,0.25,0.25,0.25,0.25,0.25,0.25,-0.010642175,-0.010642175,-0.0853,-0.0853,-0.010642175,-0.010642175
20100425 14:00:00,0425 14,4/25/10 14:00,-0.059670059,-0.147341317,-0.205788823,-0.264236329,-0.351907587,-0.351907587,-0.305784379,-0.259661171,-0.259661171,0.19,0.19,0.19,0.19,0.19,0.19,0.19,-0.044560639,-0.044560639,-0.135,-0.135,-0.044560639,-0.044560639
20100425 15:00:00,0425 15,4/25/10 15:00,-0.045620529,-0.134428966,-0.193634591,-0.252840215,-0.341648652,-0.341648652,-0.306274696,-0.27090074,-0.27090074,0.35,0.35,0.35,0.35,0.35,0.35,0.35,-0.056419983,-0.056419983,-0.1004,-0.1004,-0.056419983,-0.056419983
20100425 16:00:00,0425 16,4/25/10 16:00,-0.071763689,-0.153756978,-0.20841917,-0.263081362,-0.345074651,-0.345074651,-0.239101595,-0.133128538,-0.133128538,0.23,0.23,0.23,0.23,0.23,0.23,0.23,-0.087981682,-0.087981682,-0.1567,-0.1567,-0.087981682,-0.087981682
20100425 17:00:00,0425 17,4/25/10 17:00,-0.03782423,-0.129925078,-0.191325644,-0.252726209,-0.344827057,-0.344827057,-0.217245055,-0.089663052,-0.089663052,0.28,0.28,0.28,0.28,0.28,0.28,0.28,-0.181467799,-0.181467799,-0.2832,-0.2832,-0.181467799,-0.181467799
20100425 18:00:00,0425 18,4/25/10 18:00,-0.002756215,-0.089229821,-0.146878892,-0.204527962,-0.291001568,-0.291001568,-0.182538946,-0.074076324,-0.074076324,0.29,0.29,0.29,0.29,0.29,0.29,0.29,-0.149635507,-0.149635507,-0.1997,-0.1997,-0.149635507,-0.149635507
20100425 19:00:00,0425 19,4/25/10 19:00,0.056560461,-0.053075976,-0.126166934,-0.199257891,-0.308894328,-0.308894328,-0.204013385,-0.099132441,-0.099132441,0.24,0.24,0.24,0.24,0.24,0.24,0.24,-0.139450383,-0.139450383,-0.2217,-0.2217,-0.139450383,-0.139450383
20100425 20:00:00,0425 20,4/25/10 20:00,0.121029104,-0.002814258,-0.085376499,-0.16793874,-0.291782101,-0.291782101,-0.189576638,-0.087371174,-0.087371174,0.23,0.23,0.23,0.23,0.23,0.23,0.23,-0.228864381,-0.228864381,-0.2376,-0.2376,-0.228864381,-0.228864381
20100425 21:00:00,0425 21,4/25/10 21:00,0.180444222,0.043291851,-0.048143063,-0.139577976,-0.276730347,-0.276730347,-0.17169937,-0.066668392,-0.066668392,0.13,0.13,0.13,0.13,0.13,0.13,0.13,-0.2470884,-0.2470884,-0.2388,-0.2388,-0.2470884,-0.2470884
20100425 22:00:00,0425 22,4/25/10 22:00,0.115746848,0.008302261,-0.063327464,-0.134957188,-0.242401775,-0.242401775,-0.130785966,-0.019170156,-0.019170156,0.14,0.14,0.14,0.14,0.14,0.14,0.14,-0.230724248,-0.230724248,-0.2109,-0.2109,-0.230724248,-0.230724248
20100425 23:00:00,0425 23,4/25/10 23:00,0.053262877,-0.030502767,-0.08634653,-0.142190293,-0.225955937,-0.225955937,-0.113155474,-0.00035501,-0.00035501,0.16,0.16,0.16,0.16,0.16,0.16,0.16,-0.192936606,-0.192936606,-0.2474,-0.2474,-0.192936606,-0.192936606
20100426 00:00:00,0426 00,4/26/10 0:00,0.003396412,-0.068253914,-0.116020798,-0.163787682,-0.235438008,-0.235438008,-0.124956082,-0.014474155,-0.014474155,0.14,0.14,0.14,0.14,0.14,0.14,0.14,-0.258456291,-0.258456291,-0.2997,-0.2997,-0.258456291,-0.258456291
20100426 01:00:00,0426 01,4/26/10 1:00,-0.009747342,-0.071266906,-0.112279948,-0.15329299,-0.214812554,-0.214812554,-0.119953841,-0.025095128,-0.025095128,0.21,0.21,0.21,0.21,0.21,0.21,0.21,-0.330774353,-0.330774353,-0.302,-0.302,-0.330774353,-0.330774353
20100426 02:00:00,0426 02,4/26/10 2:00,0.004362758,-0.060084841,-0.103049908,-0.146014974,-0.210462573,-0.210462573,-0.106287192,-0.002111811,-0.002111811,0.23,0.23,0.23,0.23,0.23,0.23,0.23,-0.299553813,-0.299553813,-0.3131,-0.3131,-0.299553813,-0.299553813
20100426 03:00:00,0426 03,4/26/10 3:00,0.017278145,-0.051109629,-0.096701478,-0.142293327,-0.210681101,-0.210681101,-0.096960383,0.016760336,0.016760336,0.38,0.38,0.38,0.38,0.38,0.38,0.38,-0.300963765,-0.300963765,-0.3274,-0.3274,-0.300963765,-0.300963765
20100426 04:00:00,0426 04,4/26/10 4:00,-0.023709777,-0.077837561,-0.11392275,-0.150007939,-0.204135722,-0.204135722,-0.096328743,0.011478236,0.011478236,0.26,0.26,0.26,0.26,0.26,0.26,0.26,-0.293566949,-0.293566949,-0.3188,-0.3188,-0.293566949,-0.293566949
20100426 05:00:00,0426 05,4/26/10 5:00,-0.016068544,-0.077728214,-0.118834661,-0.159941107,-0.221600777,-0.221600777,-0.111131664,-0.000662551,-0.000662551,0.14,0.14,0.14,0.14,0.14,0.14,0.14,-0.321097996,-0.321097996,-0.2922,-0.2922,-0.321097996,-0.321097996
20100426 06:00:00,0426 06,4/26/10 6:00,-0.03112221,-0.091266633,-0.131362915,-0.171459197,-0.23160362,-0.23160362,-0.115571964,0.000459693,0.000459693,0.14,0.14,0.14,0.14,0.14,0.14,0.14,-0.284620993,-0.284620993,-0.3103,-0.3103,-0.284620993,-0.284620993
20100426 07:00:00,0426 07,4/26/10 7:00,-0.065703214,-0.131261219,-0.174966555,-0.218671891,-0.284229896,-0.284229896,-0.163715249,-0.043200602,-0.043200602,0.11,0.11,0.11,0.11,0.11,0.11,0.11,-0.264106521,-0.264106521,-0.2997,-0.2997,-0.264106521,-0.264106521
20100426 08:00:00,0426 08,4/26/10 8:00,-0.065393378,-0.136174114,-0.183361271,-0.230548428,-0.301329164,-0.301329164,-0.182625772,-0.06392238,-0.06392238,0.12,0.12,0.12,0.12,0.12,0.12,0.12,-0.27729866,-0.27729866,-0.2754,-0.2754,-0.27729866,-0.27729866
20100426 09:00:00,0426 09,4/26/10 9:00,-0.073090179,-0.149119987,-0.199806525,-0.250493063,-0.326522871,-0.326522871,-0.211053217,-0.095583562,-0.095583562,0.09,0.09,0.09,0.09,0.09,0.09,0.09,-0.242507153,-0.242507153,-0.2327,-0.2327,-0.242507153,-0.242507153
20100426 10:00:00,0426 10,4/26/10 10:00,-0.094107007,-0.168806642,-0.218606399,-0.268406156,-0.343105791,-0.343105791,-0.233165316,-0.123224841,-0.123224841,0.12,0.12,0.12,0.12,0.12,0.12,0.12,-0.198656203,-0.198656203,-0.2015,-0.2015,-0.198656203,-0.198656203
20100426 11:00:00,0426 11,4/26/10 11:00,-0.157141409,-0.217459123,-0.257670933,-0.297882742,-0.358200456,-0.358200456,-0.256291281,-0.154382106,-0.154382106,0.1,0.1,0.1,0.1,0.1,0.1,0.1,-0.165012993,-0.165012993,-0.1787,-0.1787,-0.165012993,-0.165012993
20100426 12:00:00,0426 12,4/26/10 12:00,-0.226310369,-0.27116066,-0.301060855,-0.330961049,-0.37581134,-0.37581134,-0.26980939,-0.16380744,-0.16380744,0.12,0.12,0.12,0.12,0.12,0.12,0.12,-0.146855783,-0.146855783,-0.1581,-0.1581,-0.146855783,-0.146855783
20100426 13:00:00,0426 13,4/26/10 13:00,-0.202910206,-0.259592286,-0.29738034,-0.335168393,-0.391850473,-0.391850473,-0.306086739,-0.220323005,-0.220323005,0.27,0.27,0.27,0.27,0.27,0.27,0.27,-0.152198457,-0.152198457,-0.1079,-0.1079,-0.152198457,-0.152198457
20100426 14:00:00,0426 14,4/26/10 14:00,-0.241610216,-0.289225158,-0.320968453,-0.352711747,-0.400326689,-0.400326689,-0.329306793,-0.258286897,-0.258286897,0.22,0.22,0.22,0.22,0.22,0.22,0.22,-0.159836001,-0.159836001,-0.1416,-0.1416,-0.159836001,-0.159836001
20100426 15:00:00,0426 15,4/26/10 15:00,-0.292689607,-0.325999865,-0.348206703,-0.370413541,-0.403723799,-0.403723799,-0.341249568,-0.278775336,-0.278775336,0.22,0.22,0.22,0.22,0.22,0.22,0.22,-0.192852399,-0.192852399,-0.191,-0.191,-0.192852399,-0.192852399
20100426 16:00:00,0426 16,4/26/10 16:00,-0.313703661,-0.335300789,-0.349698874,-0.364096959,-0.385694087,-0.385694087,-0.295279547,-0.204865007,-0.204865007,0.13,0.13,0.13,0.13,0.13,0.13,0.13,-0.202575969,-0.202575969,-0.2304,-0.2304,-0.202575969,-0.202575969
20100426 17:00:00,0426 17,4/26/10 17:00,-0.388900683,-0.381576632,-0.376693931,-0.37181123,-0.364487178,-0.364487178,-0.292722561,-0.220957944,-0.220957944,0.14,0.14,0.14,0.14,0.14,0.14,0.14,-0.195307036,-0.195307036,-0.2248,-0.2248,-0.195307036,-0.195307036
20100426 18:00:00,0426 18,4/26/10 18:00,-0.402168888,-0.403297743,-0.404050313,-0.404802882,-0.405931737,-0.405931737,-0.338232014,-0.27053229,-0.27053229,0.16,0.16,0.16,0.16,0.16,0.16,0.16,-0.197483903,-0.197483903,-0.2169,-0.2169,-0.197483903,-0.197483903
20100426 19:00:00,0426 19,4/26/10 19:00,-0.39503414,-0.384724241,-0.377850976,-0.37097771,-0.360667811,-0.360667811,-0.32177998,-0.282892148,-0.282892148,0.17,0.17,0.17,0.17,0.17,0.17,0.17,-0.202288566,-0.202288566,-0.2241,-0.2241,-0.202288566,-0.202288566
20100426 20:00:00,0426 20,4/26/10 20:00,-0.243952518,-0.279141543,-0.302600894,-0.326060244,-0.361249269,-0.361249269,-0.306699751,-0.252150233,-0.252150233,0.15,0.15,0.15,0.15,0.15,0.15,0.15,-0.27269668,-0.27269668,-0.2678,-0.2678,-0.27269668,-0.27269668
20100426 21:00:00,0426 21,4/26/10 21:00,-0.308791885,-0.311782338,-0.313775973,-0.315769608,-0.31876006,-0.31876006,-0.271748133,-0.224736206,-0.224736206,0.08,0.08,0.08,0.08,0.08,0.08,0.08,-0.292529127,-0.292529127,-0.2777,-0.2777,-0.292529127,-0.292529127
20100426 22:00:00,0426 22,4/26/10 22:00,-0.237479967,-0.265292871,-0.283834807,-0.302376742,-0.330189646,-0.330189646,-0.275754406,-0.221319165,-0.221319165,0.16,0.16,0.16,0.16,0.16,0.16,0.16,-0.294279978,-0.294279978,-0.2544,-0.2544,-0.294279978,-0.294279978
20100426 23:00:00,0426 23,4/26/10 23:00,-0.201292526,-0.2341969,-0.25613315,-0.2780694,-0.310973774,-0.310973774,-0.236587269,-0.162200763,-0.162200763,0.22,0.22,0.22,0.22,0.22,0.22,0.22,-0.322757897,-0.322757897,-0.3156,-0.3156,-0.322757897,-0.322757897
20100427 00:00:00,0427 00,4/27/10 0:00,-0.195678355,-0.222258705,-0.239978938,-0.257699171,-0.28427952,-0.28427952,-0.201804818,-0.119330115,-0.119330115,0.08,0.08,0.08,0.08,0.08,0.08,0.08,-0.329183394,-0.329183394,-0.3263,-0.3263,-0.329183394,-0.329183394
20100427 01:00:00,0427 01,4/27/10 1:00,-0.132427277,-0.175850284,-0.204798955,-0.233747626,-0.277170633,-0.277170633,-0.176198272,-0.07522591,-0.07522591,0.18,0.18,0.18,0.18,0.18,0.18,0.18,-0.351331629,-0.351331629,-0.3357,-0.3357,-0.351331629,-0.351331629
20100427 02:00:00,0427 02,4/27/10 2:00,-0.101999261,-0.144555959,-0.172927091,-0.201298223,-0.243854921,-0.243854921,-0.130124017,-0.016393113,-0.016393113,0.01,0.01,0.01,0.01,0.01,0.01,0.01,-0.344672604,-0.344672604,-0.3621,-0.3621,-0.344672604,-0.344672604
20100427 03:00:00,0427 03,4/27/10 3:00,-0.031072905,-0.096260917,-0.139719592,-0.183178266,-0.248366278,-0.248366278,-0.100995065,0.046376149,0.046376149,0.08,0.08,0.08,0.08,0.08,0.08,0.08,-0.324084039,-0.324084039,-0.376,-0.376,-0.324084039,-0.324084039
20100427 04:00:00,0427 04,4/27/10 4:00,0.013215212,-0.066003129,-0.118815356,-0.171627583,-0.250845924,-0.250845924,-0.086233884,0.078378156,0.078378156,0.08,0.08,0.08,0.08,0.08,0.08,0.08,-0.29089155,-0.29089155,-0.3293,-0.3293,-0.29089155,-0.29089155
20100427 05:00:00,0427 05,4/27/10 5:00,0.027760809,-0.058509783,-0.116023512,-0.17353724,-0.259807832,-0.259807832,-0.122876668,0.014054496,0.014054496,0.06,0.06,0.06,0.06,0.06,0.06,0.06,-0.251083863,-0.251083863,-0.2933,-0.2933,-0.251083863,-0.251083863
20100427 06:00:00,0427 06,4/27/10 6:00,-0.038035595,-0.117894881,-0.171134405,-0.224373928,-0.304233214,-0.304233214,-0.162859597,-0.02148598,-0.02148598,0.1,0.1,0.1,0.1,0.1,0.1,0.1,-0.232560295,-0.232560295,-0.2537,-0.2537,-0.232560295,-0.232560295
20100427 07:00:00,0427 07,4/27/10 7:00,-0.09682293,-0.158161001,-0.199053048,-0.239945095,-0.301283166,-0.301283166,-0.179423341,-0.057563515,-0.057563515,0.11,0.11,0.11,0.11,0.11,0.11,0.11,-0.170557545,-0.170557545,-0.247,-0.247,-0.170557545,-0.170557545
20100427 08:00:00,0427 08,4/27/10 8:00,-0.107539278,-0.165675696,-0.204433308,-0.243190919,-0.301327337,-0.301327337,-0.188876709,-0.07642608,-0.07642608,0.15,0.15,0.15,0.15,0.15,0.15,0.15,-0.266657042,-0.266657042,-0.222,-0.222,-0.266657042,-0.266657042
20100427 09:00:00,0427 09,4/27/10 9:00,-0.139158386,-0.201089615,-0.242377101,-0.283664587,-0.345595816,-0.345595816,-0.225023832,-0.104451848,-0.104451848,0.12,0.12,0.12,0.12,0.12,0.12,0.12,-0.245072815,-0.245072815,-0.1852,-0.1852,-0.245072815,-0.245072815
20100427 10:00:00,0427 10,4/27/10 10:00,-0.207057344,-0.264642797,-0.3030331,-0.341423402,-0.399008855,-0.399008855,-0.29192186,-0.184834865,-0.184834865,0.14,0.14,0.14,0.14,0.14,0.14,0.14,-0.276500491,-0.276500491,-0.2462,-0.2462,-0.276500491,-0.276500491
20100427 11:00:00,0427 11,4/27/10 11:00,-0.224313401,-0.271858191,-0.303554718,-0.335251244,-0.382796034,-0.382796034,-0.335306323,-0.287816612,-0.287816612,0.15,0.15,0.15,0.15,0.15,0.15,0.15,-0.257446163,-0.257446163,-0.2392,-0.2392,-0.257446163,-0.257446163
20100427 12:00:00,0427 12,4/27/10 12:00,-0.296590924,-0.33517494,-0.360897618,-0.386620296,-0.425204312,-0.425204312,-0.319708597,-0.214212881,-0.214212881,0.18,0.18,0.18,0.18,0.18,0.18,0.18,-0.28735922,-0.28735922,-0.2492,-0.2492,-0.28735922,-0.28735922
20100427 13:00:00,0427 13,4/27/10 13:00,-0.387618335,-0.401657569,-0.411017059,-0.420376548,-0.434415782,-0.434415782,-0.326908968,-0.219402154,-0.219402154,0.11,0.11,0.11,0.11,0.11,0.11,0.11,-0.346365932,-0.346365932,-0.3024,-0.3024,-0.346365932,-0.346365932
20100427 14:00:00,0427 14,4/27/10 14:00,-0.419527388,-0.449640811,-0.469716427,-0.489792043,-0.519905466,-0.519905466,-0.423735269,-0.327565071,-0.327565071,0.04,0.04,0.04,0.04,0.04,0.04,0.04,-0.401854573,-0.401854573,-0.3153,-0.3153,-0.401854573,-0.401854573
20100427 15:00:00,0427 15,4/27/10 15:00,-0.44918235,-0.454050661,-0.457296202,-0.460541742,-0.465410053,-0.465410053,-0.434148258,-0.402886463,-0.402886463,-0.06,-0.06,-0.06,-0.06,-0.06,-0.06,-0.06,-0.353885718,-0.353885718,-0.3483,-0.3483,-0.353885718,-0.353885718
20100427 16:00:00,0427 16,4/27/10 16:00,-0.493398412,-0.48807559,-0.484527043,-0.480978495,-0.475655673,-0.475655673,-0.382984414,-0.290313154,-0.290313154,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.280388299,-0.280388299,-0.3344,-0.3344,-0.280388299,-0.280388299
20100427 17:00:00,0427 17,4/27/10 17:00,-0.554611746,-0.529097944,-0.512088743,-0.495079541,-0.469565739,-0.469565739,-0.399191607,-0.328817474,-0.328817474,0.12,0.12,0.12,0.12,0.12,0.12,0.12,-0.182483495,-0.182483495,-0.2135,-0.2135,-0.182483495,-0.182483495
20100427 18:00:00,0427 18,4/27/10 18:00,-0.552859332,-0.526847662,-0.509506549,-0.492165436,-0.466153766,-0.466153766,-0.414494993,-0.36283622,-0.36283622,0.27,0.27,0.27,0.27,0.27,0.27,0.27,-0.2098568,-0.2098568,-0.2008,-0.2008,-0.2098568,-0.2098568
20100427 19:00:00,0427 19,4/27/10 19:00,-0.579877386,-0.5472376,-0.525477743,-0.503717885,-0.471078099,-0.471078099,-0.413806502,-0.356534905,-0.356534905,0.19,0.19,0.19,0.19,0.19,0.19,0.19,-0.25714418,-0.25714418,-0.2527,-0.2527,-0.25714418,-0.25714418
20100427 20:00:00,0427 20,4/27/10 20:00,-0.58871761,-0.554420636,-0.531555987,-0.508691338,-0.474394364,-0.474394364,-0.425424931,-0.376455497,-0.376455497,0.08,0.08,0.08,0.08,0.08,0.08,0.08,-0.24517566,-0.24517566,-0.2517,-0.2517,-0.24517566,-0.24517566
20100427 21:00:00,0427 21,4/27/10 21:00,-0.550223587,-0.51971623,-0.499377992,-0.479039754,-0.448532397,-0.448532397,-0.394429819,-0.340327241,-0.340327241,0,0,0,0,0,0,0,-0.274705794,-0.274705794,-0.2552,-0.2552,-0.274705794,-0.274705794
20100427 22:00:00,0427 22,4/27/10 22:00,-0.514297327,-0.49083895,-0.475200032,-0.459561113,-0.436102736,-0.436102736,-0.389844117,-0.343585498,-0.343585498,0,0,0,0,0,0,0,-0.289340176,-0.289340176,-0.2834,-0.2834,-0.289340176,-0.289340176
20100427 23:00:00,0427 23,4/27/10 23:00,-0.513598577,-0.489286458,-0.473078379,-0.456870299,-0.43255818,-0.43255818,-0.372227916,-0.311897652,-0.311897652,0.12,0.12,0.12,0.12,0.12,0.12,0.12,-0.338710663,-0.338710663,-0.2916,-0.2916,-0.338710663,-0.338710663
20100428 00:00:00,0428 00,4/28/10 0:00,-0.51209296,-0.479910198,-0.458455023,-0.436999848,-0.404817086,-0.404817086,-0.337726074,-0.270635062,-0.270635062,0.05,0.05,0.05,0.05,0.05,0.05,0.05,-0.443863383,-0.443863383,-0.3019,-0.3019,-0.443863383,-0.443863383
20100428 01:00:00,0428 01,4/28/10 1:00,-0.465354773,-0.441461987,-0.425533464,-0.40960494,-0.385712154,-0.385712154,-0.31086936,-0.236026565,-0.236026565,0.02,0.02,0.02,0.02,0.02,0.02,0.02,-0.516714045,-0.516714045,-0.4324,-0.4324,-0.516714045,-0.516714045
20100428 02:00:00,0428 02,4/28/10 2:00,-0.421689746,-0.407730245,-0.398423911,-0.389117576,-0.375158075,-0.375158075,-0.279658301,-0.184158527,-0.184158527,-0.06,-0.06,-0.06,-0.06,-0.06,-0.06,-0.06,-0.454259025,-0.454259025,-0.4693,-0.4693,-0.454259025,-0.454259025
20100428 03:00:00,0428 03,4/28/10 3:00,-0.3690396,-0.36978665,-0.370284683,-0.370782716,-0.371529766,-0.371529766,-0.262227771,-0.152925775,-0.152925775,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.437955819,-0.437955819,-0.4044,-0.4044,-0.437955819,-0.437955819
20100428 04:00:00,0428 04,4/28/10 4:00,-0.329021891,-0.341701839,-0.350155138,-0.358608437,-0.371288385,-0.371288385,-0.248031119,-0.124773852,-0.124773852,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.369832434,-0.369832434,-0.3838,-0.3838,-0.369832434,-0.369832434
