Date Time,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,325,326,327,328,329,330,331,332,333,334,335,336,337,338,339,340,341,342,343,344,345,346,347,348,349,350,351,352,353,354,355,356,357,358,359,360,361,362,363,364,365,366,367,368,369,370,371,372,373,374,375,376,377,378,379,380,381,382,383,384,385,386,387
20190101 00:00:00,-2.140785,-1.797222,-2.453927,-2.315874,-2.011496,-1.706718,-2.413837,-2.370052,-2.19385,-1.918471,-1.857565,-1.641084,-2.027472,-2.086959,-1.912096,-1.652536,-1.520227,-1.375814,-1.15949,-1.967851,-1.649745,-1.287942,-0.897958,-0.868956,-0.751971,-0.531502,-1.986909,-1.369651,-0.895099,-0.513884,-0.68343,-0.532327,-0.143995,-0.189113,-0.401999,-0.725593,-1.643297,-1.126485,-0.651282,-0.326398,-0.616399,-0.463542,-0.131559,-0.150545,-0.414019,-0.703158,-0.618553,-1.267319,-0.964759,-0.562207,-0.292225,-0.37972,-0.198893,-0.018669,-0.047038,-0.397644,-0.661239,-0.532409,-0.796309,-0.720479,-0.352593,-0.119776,-0.068757,0.063559,0.148355,0.133985,-0.216465,-0.520611,-0.644368,-0.508121,-0.117728,0.147558,0.275414,0.282187,0.268875,0.191105,-0.129513,-0.51942,-0.6849,-0.359119,-0.013283,0.175108,0.322083,0.371007,0.344795,0.198345,-0.171149,-0.533975,-0.219268,0.066687,0.145088,0.231481,0.338702,0.300821,0.087531,-0.404251,-0.100594,0.093748,0.225148,0.306653,0.353205,0.278817,-0.070525,-0.824961,-0.385349,-0.013049,0.247948,0.369376,0.382706,0.27369,-0.403542,-0.899408,-1.105795,-0.946844,-0.545093,-0.167052,0.193575,0.354086,0.316402,0.141414,-0.580837,-1.068783,-1.160123,-1.128654,-1.087868,-1.367064,-0.451876,-0.098311,0.06936,0.216014,0.359144,0.202189,-0.053834,-0.415756,-0.740516,-0.960104,-1.155098,-1.126171,-1.440714,-0.710353,-0.304494,0.050928,0.259139,0.356022,0.019319,-0.236903,-0.367833,-0.712934,-0.960271,-1.256825,-1.143805,-1.769488,-1.418818,-1.344505,-0.688229,-0.180208,0.167411,-0.18863,-0.352471,-0.370454,-1.025487,-1.25923,-1.30321,-2.991602,-2.643909,-2.411564,-2.146806,-1.387906,-0.54149,-0.108028,-0.364014,-0.414974,-0.457788,-0.864356,-1.221112,-3.243732,-2.970154,-2.969684,-2.856625,-2.141618,-0.740524,-0.289136,-0.762006,-0.650265,-0.493858,-0.400811,-1.041215,-3.255358,-2.629818,-2.435778,-2.348395,-2.051562,-0.825289,-0.609643,-1.220845,-1.043627,-0.709149,-0.44684,-0.94827,-1.04794,-3.442047,-3.017081,-2.575688,-2.32094,-1.896549,-1.092028,-0.916182,-1.068425,-1.102064,-0.806661,-0.554615,-0.786073,-0.879973,-0.822478,-3.678779,-3.573601,-3.332362,-3.147506,-2.519762,-1.547464,-1.332665,-1.145376,-1.108111,-0.911548,-0.838095,-0.995922,-0.957022,-0.858348,-3.820347,-3.64281,-3.48093,-3.573697,-2.878832,-2.101209,-1.976739,-1.636057,-1.409066,-1.408402,-1.320338,-1.238136,-1.0961,-0.870057,-3.915292,-3.718829,-3.57085,-3.755901,-2.791692,-2.022785,-1.778916,-1.795458,-1.750212,-2.10118,-1.993025,-1.630465,-1.039179,-0.77435,-3.936447,-3.926118,-3.692574,-3.500483,-2.867961,-2.061179,-1.437587,-1.897506,-1.787391,-1.632527,-1.874799,-1.585039,-0.85638,-0.679791,-3.671612,-3.872318,-3.592295,-3.308332,-3.263971,-2.508458,-1.937993,-2.083834,-1.746589,-1.362072,-1.547334,-1.286178,-0.857206,-0.733224,-3.422583,-3.683414,-3.389804,-3.128536,-3.00348,-2.624827,-2.248643,-2.137132,-1.841773,-1.576192,-1.531209,-0.82714,-0.756474,-3.261129,-3.540214,-3.016308,-2.932882,-2.749567,-2.689265,-2.340589,-1.984384,-1.621198,-1.538831,-1.414588,-3.206533,-3.234396,-2.445321,-2.96841,-2.97541,-2.654535,-2.213242,-1.791095,-1.260824,-1.397928,-1.370985,-2.886979,-2.534143,-2.745081,-2.784445,-2.455633,-1.96463,-1.728272,-1.494868,-1.312617,-1.204982,-2.488206,-2.3893,-2.135484,-2.258649,-2.154452,-1.775442,-1.622759,-1.499946,-1.080456,-0.880793,-1.966492,-1.852055,-2.087747,-1.943101,-1.628586,-1.34506,-1.171439,-0.946291,-0.808368,-1.767206,-1.734318,-2.096409,-1.759054,-1.365362,-1.09908,-0.994445,-0.903793,-0.87823,-1.684115,-1.894618,-1.534604,-1.207741,-0.912168,-0.92676,-0.795825,-0.599795,-0.377389,-1.595377,-1.37207,-1.261362,-1.097119,-0.885307,-0.666675,-0.317419,-0.046105,0.13661,-1.252475,-1.161124,-1.029741,-0.745423,-0.652324,-0.375724,0.034753,-0.601417,-0.353705,-0.427411,-0.290664,0.01
20190101 03:00:00,1.883452,1.929621,1.663776,1.932759,1.888952,1.897622,1.028805,1.544017,1.896158,2.080945,2.055395,2.051098,0.467633,1.068587,1.306681,1.467479,1.765919,1.855849,1.847431,0.903519,0.829475,0.893353,1.359427,1.608827,1.681381,1.651058,1.003457,0.505913,0.555702,1.081774,1.495937,1.56782,1.390003,1.192698,0.98815,0.825159,0.527207,0.445585,0.538111,0.921863,1.466548,1.50463,1.316631,1.250381,1.082572,0.872826,0.680342,0.168788,0.688279,0.767456,0.95954,1.383728,1.362126,1.259911,1.261559,1.142205,0.842389,0.322014,-0.183269,0.08828,0.498281,0.852443,1.241758,1.222087,1.189493,1.165276,1.071743,0.9062,-0.328846,-0.226149,0.209974,0.659684,0.99711,1.020978,1.03292,1.038052,1.019797,0.997208,-0.147498,0.061758,0.114593,0.581807,0.920758,0.94344,0.886523,0.928104,0.996383,-0.239467,0.037516,-0.025841,0.568988,0.954388,1.037911,0.735319,0.758021,-0.444344,-0.09913,0.043241,0.513909,0.80593,0.899496,0.57105,0.611647,-1.135712,-0.691854,-0.268775,0.227994,0.629688,0.715131,0.490848,0.311275,0.306819,0.289816,-1.404005,-1.102688,-0.788402,-0.332766,0.464836,0.507401,0.094981,-0.068703,-0.121464,-0.108117,-0.019016,-0.013323,-1.812581,-0.836842,-0.545917,-0.440157,-0.2683,0.384099,0.211835,-0.394305,-0.368126,-0.088044,0.04641,-0.466517,-0.34314,-1.941045,-1.178924,-0.77121,-0.393151,-0.098617,0.16125,0.053283,-0.177166,-0.250858,-0.024392,-0.107984,-1.15494,-0.481069,-2.359258,-2.05387,-2.010564,-1.421976,-0.852679,-0.349547,-0.317471,-0.190894,-0.013751,-0.113802,-0.508503,-1.304249,-3.64555,-3.310911,-3.09452,-2.880619,-2.254078,-1.446333,-0.98384,-1.050478,-0.948588,-0.800511,-0.706579,-1.075465,-3.967901,-3.649894,-3.679706,-3.584482,-2.936447,-1.602995,-1.126007,-1.510664,-1.489736,-1.427364,-1.406606,-1.842531,-4.006908,-3.26642,-3.177036,-3.124527,-2.849346,-1.680832,-1.396425,-1.869416,-1.809812,-1.605991,-1.472684,-2.116356,-2.330076,-4.198665,-3.701072,-3.330404,-3.099946,-2.708433,-1.949788,-1.696462,-1.778688,-1.872305,-1.682625,-1.625918,-2.235053,-2.36489,-2.315833,-4.502079,-4.301392,-4.046241,-3.837146,-3.180769,-2.203537,-1.994639,-1.850206,-1.889882,-1.750882,-1.822889,-2.244661,-2.495339,-2.577316,-4.790741,-4.450146,-4.184426,-4.249495,-3.434905,-2.525216,-2.4313,-2.21102,-2.109469,-2.191781,-2.202995,-2.334755,-2.750051,-2.777827,-4.886327,-4.536466,-4.286123,-4.490753,-3.408271,-2.536072,-2.249181,-2.395575,-2.436187,-2.837007,-2.769807,-2.687771,-2.729579,-2.740447,-4.84215,-4.713661,-4.379281,-4.145151,-3.472526,-2.617756,-1.985498,-2.65573,-2.589874,-2.417812,-2.684666,-2.683754,-2.550905,-2.670407,-4.728259,-4.731493,-4.322739,-3.907651,-3.825407,-3.033264,-2.51109,-2.907593,-2.593126,-2.210743,-2.459871,-2.417322,-2.355755,-2.578922,-4.600892,-4.645393,-4.33313,-4.004411,-3.803482,-3.314013,-2.94854,-3.016987,-2.693925,-2.550974,-2.720472,-2.248752,-2.490662,-4.464262,-4.539558,-4.140132,-3.978576,-3.764496,-3.678849,-3.329153,-3.029379,-2.627491,-2.695467,-2.804833,-4.426313,-4.331203,-3.767766,-3.978733,-3.87804,-3.61989,-3.306092,-2.959304,-2.462996,-2.699884,-2.766543,-4.082789,-3.750075,-3.806563,-3.731548,-3.411182,-3.07551,-2.903184,-2.687248,-2.577285,-2.544494,-3.781956,-3.616745,-3.402198,-3.423696,-3.282077,-2.978706,-2.835619,-2.688841,-2.228465,-2.078887,-3.355012,-3.197089,-3.316396,-3.162433,-2.898726,-2.629,-2.424498,-2.149765,-2.055427,-3.165099,-3.078776,-3.30947,-2.98788,-2.628508,-2.357458,-2.254451,-2.177411,-2.275667,-2.952451,-3.142121,-2.785913,-2.454327,-2.113305,-2.160576,-2.070644,-1.960672,-1.534638,-2.884716,-2.633304,-2.507722,-2.332142,-2.147314,-1.952793,-1.602292,-1.197134,-1.120803,-2.426945,-2.320694,-2.234043,-2.045938,-1.979013,-1.65638,-1.100572,-1.624126,-1.450827,-1.607392,-1.440807,0.01
20190101 06:00:00,2.825131,2.285203,2.842119,2.526911,2.767712,2.328874,3.320455,3.147103,2.756354,2.160113,2.128428,1.972115,3.987769,3.638224,3.375117,2.962847,2.440799,1.702438,1.267648,3.797457,3.864071,3.64753,2.797414,1.786596,1.109208,1.367512,3.732185,4.067275,3.820591,3.010006,1.75671,0.800457,0.151484,1.232443,2.134782,2.449195,4.002133,4.036357,3.751378,3.034811,1.648838,0.52666,-0.160662,0.296063,1.29226,2.065803,1.669074,4.204772,3.767324,3.484012,2.873055,1.675471,0.440216,-0.348131,-0.360198,0.790871,1.762465,1.915838,4.519585,4.288684,3.741513,2.827247,1.597158,0.39642,-0.410419,-0.471547,1.00076,1.614501,4.61741,4.552216,4.060248,2.738966,1.355332,0.910996,0.219294,-0.050595,1.277281,1.419793,4.424383,4.304736,4.125332,2.793214,1.474848,1.068606,0.641698,0.438975,1.541272,4.460181,4.307683,4.220033,2.936534,1.460172,0.226951,0.645569,1.041656,4.490557,4.395912,4.077044,3.15191,1.759921,0.486277,0.89792,1.520125,3.677276,3.761589,3.613545,3.101933,1.968762,1.058727,1.057075,1.937586,2.390926,1.820545,3.368174,3.235336,2.967757,2.561043,1.592879,1.075063,1.079264,1.906841,2.586644,2.879023,2.550484,1.714471,2.592451,3.772915,3.498612,3.236621,2.714571,1.615422,1.129244,1.034733,1.097228,1.327089,1.662903,2.33866,1.641047,2.35675,3.102745,2.959422,3.214351,3.162117,1.99538,1.298655,0.971556,0.878036,1.073533,1.236012,2.047361,1.487758,1.642355,1.869393,1.445211,1.536687,1.694032,1.538492,1.007723,0.825503,1.006208,2.032243,2.203434,2.180777,-0.272904,-0.120778,0.076233,0.058171,0.040454,0.612248,0.843428,0.374855,0.326553,0.74324,2.152849,2.179075,-0.988415,-0.725948,-0.956577,-1.206153,-1.18949,0.263969,0.512369,-0.401129,-0.303699,0.489725,1.975325,1.324515,-1.14511,0.026978,-0.402748,-0.67417,-0.828623,0.101035,-0.022184,-1.20101,-1.056911,0.320122,1.982315,0.874403,0.35209,-1.473813,-0.817876,-0.865999,-0.708888,-0.42287,-0.396692,-0.451188,-0.88761,-1.193328,0.050807,1.380681,0.552459,0.292623,0.173372,-2.159577,-1.977626,-2.087211,-2.178383,-1.894841,-1.481597,-1.159952,-1.042022,-1.253303,-0.780257,-0.002009,0.208543,-0.207678,-0.184163,-3.152942,-2.615772,-2.412047,-3.079997,-2.832654,-2.517222,-2.314002,-2.070874,-1.906826,-1.469492,-0.887093,-0.287668,-1.07789,-0.756307,-3.357821,-2.895258,-2.726243,-3.626583,-2.779584,-2.230021,-2.170001,-2.668475,-2.510407,-1.992501,-1.715331,-1.392191,-1.506775,-0.788875,-3.044841,-3.193504,-3.241946,-3.531592,-2.87402,-2.24317,-1.925327,-3.252198,-2.926184,-1.917899,-1.754792,-1.786367,-1.670127,-0.647567,-3.39549,-3.535809,-3.508275,-3.452378,-3.344424,-2.960234,-2.865793,-3.739003,-3.127963,-2.028197,-1.414317,-1.784999,-1.882713,-1.019543,-3.618586,-3.771127,-3.693797,-3.715351,-3.762209,-3.530005,-3.568371,-3.975534,-3.463981,-2.737983,-2.041301,-1.986408,-1.399934,-3.514394,-3.740392,-3.644913,-3.849688,-4.082114,-4.031588,-4.115413,-4.254245,-3.912121,-3.175956,-2.560067,-3.484099,-3.651765,-3.456107,-3.759261,-4.005032,-4.118707,-4.352569,-4.477919,-4.396701,-3.258055,-2.749983,-3.601969,-3.666915,-3.830029,-4.021373,-4.193109,-4.400829,-4.475381,-4.370984,-3.554659,-3.090304,-3.520817,-3.748591,-3.926598,-4.128072,-4.287271,-4.405945,-4.480224,-4.418779,-4.151343,-3.038378,-3.488626,-3.734472,-4.152297,-4.268479,-4.335575,-4.504981,-4.448051,-4.217341,-3.179668,-3.300264,-3.570881,-4.196332,-4.053,-3.985096,-4.241603,-4.359458,-4.231767,-3.717486,-3.316232,-4.093292,-3.987265,-3.878346,-3.95893,-4.230031,-4.17985,-3.792774,-2.774362,-3.865428,-4.165215,-4.14745,-4.147102,-4.250282,-4.048771,-3.652527,-2.568365,-1.795723,-3.432349,-3.741128,-4.007341,-4.226243,-3.732084,-3.150316,-2.291948,-3.310844,-3.553802,-3.360724,-2.800336,0.01
20190101 09:00:00,1.89394,1.985657,1.699073,1.714165,1.986017,2.097424,1.803999,1.813829,1.854808,1.911577,1.943363,2.01153,2.119946,1.984636,1.933429,1.920853,1.906867,1.959966,2.06168,2.031548,1.947825,1.908086,1.919705,1.945381,1.9305,1.870213,1.980278,1.880955,1.739075,1.589651,1.850976,1.813543,1.565676,1.616466,1.586748,1.455631,1.968845,1.78646,1.573576,1.405889,1.788543,1.735829,1.503413,1.531123,1.484543,1.350579,1.030241,1.950702,1.656613,1.468876,1.392641,1.613837,1.554852,1.440746,1.445721,1.418017,1.224583,0.871178,2.013374,1.87325,1.467016,1.318061,1.404922,1.393805,1.375744,1.363528,1.486184,1.238567,2.013063,1.884369,1.428547,1.200385,1.1947,1.218085,1.249715,1.311627,1.542953,1.149827,1.83201,1.555596,1.471412,1.241317,1.12139,1.139901,1.153096,1.276643,1.559799,1.895889,1.530802,1.568198,1.256905,1.135049,1.197047,1.134062,1.215069,2.066983,1.623065,1.503778,1.188482,1.116664,1.159663,1.095617,1.119495,2.955616,2.28873,1.738765,1.253099,1.113653,1.096712,1.067391,0.967912,0.814308,0.266669,3.287246,2.692129,2.094216,1.469371,1.195402,1.121856,1.141011,0.949224,0.797904,0.740482,0.606783,0.069503,3.719013,2.489362,1.978373,1.720367,1.465558,1.184904,1.16016,1.249697,1.143254,0.997561,0.83079,0.565359,0.009706,3.765353,2.72155,2.104494,1.654041,1.377293,1.140132,1.125668,1.154268,1.14391,1.021345,0.770331,0.250785,-0.17816,4.08987,3.534867,3.282881,2.411747,1.79527,1.342626,1.30521,1.180302,1.071958,0.876504,0.581996,0.15455,5.974026,4.838984,4.415073,4.002658,2.882122,2.09771,1.687274,1.756505,1.5152,1.190867,0.764584,0.430006,6.032239,5.118655,4.8941,4.466638,3.114075,2.12614,1.768486,2.032807,1.701486,1.219598,0.597015,0.307298,5.892239,4.972056,4.225194,3.833825,3.207733,2.218044,1.929694,2.189026,1.777952,1.172437,0.482711,-0.000788,-0.254113,6.047949,5.200537,3.932708,3.521393,3.291415,2.472361,2.078723,1.945948,1.709095,1.209123,0.449639,-0.469987,-0.575186,-0.620502,5.499622,5.250483,4.003052,3.259715,2.68459,2.075988,1.935981,1.731662,1.633458,1.453662,0.849171,-0.052762,-0.600354,-0.71944,3.330399,3.82887,3.740947,2.504821,2.122265,1.707167,1.715839,1.421293,1.05863,0.699066,0.502047,0.083262,-0.717221,-0.85113,3.239719,3.389195,3.140158,1.291919,1.87655,1.994127,1.731349,0.84723,0.310158,-0.537014,-0.460458,-0.476511,-0.795483,-0.792973,4.411697,3.323136,2.429431,1.271868,1.801912,1.904426,1.515851,-0.12158,-0.075976,0.300387,-0.505827,-0.795088,-0.802442,-0.713037,1.960264,1.935767,1.473039,1.227419,1.499528,1.204158,0.59661,-0.728382,-0.169098,0.517767,-0.536544,-1.084201,-1.14581,-0.768001,0.138568,0.360765,-0.110672,-0.322952,-0.167483,-0.055805,-0.378108,-1.096159,-0.549329,-0.578351,-1.489875,-1.242418,-0.716233,-0.00073,0.090468,-0.900389,-1.240409,-1.620346,-1.539559,-1.685027,-1.958041,-1.504952,-1.542874,-2.023876,-0.101945,-0.350361,-1.433555,-0.966847,-1.075279,-1.524933,-2.155461,-2.54997,-2.606333,-2.172072,-2.254456,-1.059684,-1.650735,-1.325981,-1.257665,-1.563172,-2.127035,-2.403932,-2.425386,-2.199391,-2.326524,-1.43935,-1.881798,-2.252642,-2.212667,-2.330272,-2.636393,-2.66339,-2.469655,-2.142202,-1.678841,-1.813237,-2.220223,-2.492857,-2.756445,-3.094952,-3.281899,-3.023794,-2.57988,-2.347686,-1.826507,-2.161294,-2.531531,-2.724554,-3.011165,-3.433517,-3.22354,-3.149165,-4.032412,-2.114491,-2.613162,-2.874779,-3.103081,-3.522043,-3.148352,-3.24454,-4.009354,-3.368756,-2.668758,-3.219666,-3.327735,-3.429888,-3.293545,-3.470771,-3.755156,-3.426188,-2.234058,-2.777416,-3.190077,-3.437341,-3.624102,-3.90218,-3.892294,-3.423268,-3.466455,-3.755473,-3.96819,-3.87886,0.01
20190101 12:00:00,-0.67221,-0.440843,-0.875051,-0.673344,-0.665679,-0.492851,-1.154162,-0.984188,-0.761149,-0.511371,-0.489271,-0.265358,-1.257734,-1.093475,-0.904697,-0.689673,-0.538267,-0.331282,-0.13836,-1.125895,-0.973893,-0.794461,-0.55386,-0.351326,-0.18373,-0.146195,-1.129441,-0.89423,-0.640978,-0.363026,-0.30352,-0.170871,-0.014491,-0.297896,-0.420491,-0.313825,-1.120064,-0.837596,-0.534027,-0.26168,-0.267125,-0.139803,0.004585,-0.110234,-0.398195,-0.59346,-0.779137,-0.996685,-0.788961,-0.488183,-0.271468,-0.250458,-0.046566,0.116529,0.125764,-0.434356,-0.834961,-0.682463,-0.528553,-0.497158,-0.230361,-0.049509,-0.021292,0.121515,0.285403,0.39263,-0.293923,-0.708231,-0.423036,-0.283561,0.085275,0.395381,0.584066,0.560233,0.590264,0.509849,-0.254714,-0.661293,-0.577986,-0.215015,0.312493,0.431659,0.595834,0.724162,0.847287,0.558633,-0.355511,-0.322972,-0.004822,0.520191,0.326776,0.329424,0.597807,1.003609,0.645405,0.017714,0.225952,0.516502,0.516522,0.629453,0.841358,1.199108,0.700502,0.444904,0.50099,0.630023,0.742383,0.943325,1.155781,1.299606,0.784082,0.17143,-0.224142,0.61627,0.69197,0.797322,0.948596,1.038791,1.215468,1.399223,1.092008,0.77429,0.593555,0.489967,0.107474,0.790182,0.488622,0.690379,0.795357,0.933509,1.09442,1.299675,1.551011,1.665936,1.541154,1.261973,0.675713,0.098026,0.800656,0.603536,0.771002,0.792786,0.877159,1.185249,1.417665,1.601677,1.753548,1.677194,1.417783,0.524864,-0.01868,0.922981,0.78976,0.887793,0.99026,1.077393,1.248091,1.493268,1.610893,1.567656,1.102806,0.794767,0.345736,1.540689,1.279277,1.167019,1.152853,1.214021,1.21258,1.281113,1.531947,1.670984,1.551733,0.845435,0.469856,1.835372,1.342761,1.375405,1.426006,1.408265,1.270045,1.303311,1.531348,1.690332,1.458357,0.675458,0.287434,1.946969,1.097118,1.197318,1.257473,1.303768,1.27934,1.344561,1.502662,1.646778,1.263465,0.545832,0.084035,-0.083375,1.980332,1.398249,1.313672,1.254651,1.205747,1.327802,1.462207,1.582725,1.656869,1.281395,0.570102,-0.15762,-0.246545,-0.225923,2.355297,1.80682,1.628834,1.650746,1.60056,1.56135,1.608456,1.649456,1.666192,1.620422,0.97042,-0.029287,-0.244614,-0.221489,3.153374,2.235757,1.720002,1.957153,1.853454,1.771616,1.753253,1.714954,1.58094,1.196451,0.778829,0.07812,-0.247339,-0.145773,3.129869,2.331763,1.853742,2.243871,1.832862,1.629113,1.675895,1.58412,1.29997,0.319088,0.267304,0.079446,-0.17376,-0.024561,2.755128,2.342237,2.041875,2.055212,1.774533,1.586342,1.533696,1.248848,1.264138,1.037573,0.323973,0.016158,-0.125484,0.06664,3.822359,2.842012,2.346585,1.936553,1.83828,1.699342,1.500336,1.115721,1.339061,1.358212,0.293558,-0.163649,-0.291974,-0.108465,4.618989,3.377336,3.021866,2.268607,1.510005,1.526584,1.31785,0.993,1.246635,0.84788,-0.261809,-0.361729,-0.245351,4.734226,3.437181,3.535151,2.397331,1.221725,1.212155,0.821903,0.490038,0.799982,0.295278,-0.552296,4.823792,3.691807,4.112062,2.54579,1.401388,1.008712,0.507998,0.178849,0.278669,-0.164553,-0.636141,3.788813,2.965351,2.03676,1.256327,0.711597,0.426996,0.27806,0.290671,0.05589,-0.46536,3.240672,2.127793,1.449462,0.836366,0.317753,-0.001494,0.014369,0.234999,0.639966,-0.010726,1.889818,0.798049,0.489593,-0.066479,-0.526825,-0.533869,-0.219283,0.254403,-0.585641,1.071426,0.122564,0.305742,-0.482604,-1.078789,-1.10439,-0.509772,-0.355308,-1.708961,-0.79768,0.076365,-0.818345,-1.39514,-1.625356,-0.569353,-0.531152,-1.692219,-1.544878,-0.437003,-0.993937,-1.261176,-1.26965,-0.662918,-0.894964,-1.57789,-2.014712,-1.08329,-2.112699,-1.919579,-1.51204,-1.006881,-1.539947,-1.997097,-2.248159,-2.607813,-2.061234,-2.220662,-2.398357,0.01
20190101 15:00:00,-1.191982,-0.848375,-1.526824,-0.89134,-1.280164,-1.068538,-2.631434,-1.952417,-1.284165,-0.698661,-0.727709,-0.364922,-3.321198,-2.637205,-2.229657,-1.807895,-1.318652,-0.773475,-0.368147,-2.893224,-2.953994,-2.821176,-2.168278,-1.329158,-0.78601,-0.739927,-2.806718,-3.283216,-3.154054,-2.475359,-1.451992,-0.89151,-0.749727,-0.784642,-0.45785,0.177505,-3.299411,-3.360356,-3.174598,-2.590711,-1.423864,-0.774216,-0.537113,-0.578458,-0.492898,-0.274761,-0.604736,-3.652223,-3.141328,-2.945044,-2.536581,-1.675265,-0.961294,-0.553522,-0.520158,-0.643625,-0.680597,-0.492577,-3.913806,-3.657059,-3.143356,-2.537637,-1.812902,-1.138,-0.688047,-0.645604,-0.751105,-0.826154,-4.063184,-3.911017,-3.343309,-2.472135,-1.668338,-1.423089,-1.056058,-0.817302,-0.834669,-1.019812,-3.967312,-3.617802,-3.286296,-2.538833,-1.806103,-1.555243,-1.280581,-0.969599,-0.877318,-3.953529,-3.545442,-3.285743,-2.672918,-1.911563,-1.190302,-1.172218,-1.090896,-3.966909,-3.570865,-3.222261,-2.702087,-1.934141,-1.195407,-1.181885,-1.193955,-3.972887,-3.511415,-3.034803,-2.557595,-1.895172,-1.327361,-1.215584,-1.159539,-1.18339,-1.361345,-3.967876,-3.36502,-2.723057,-2.098696,-1.646547,-1.33574,-1.233957,-1.121856,-1.063754,-1.084889,-1.036869,-1.215736,-3.715699,-3.718959,-3.108046,-2.717928,-2.23186,-1.630635,-1.351148,-1.244322,-1.083651,-0.93686,-0.908644,-1.12049,-1.343312,-3.642604,-3.453414,-2.856619,-2.71671,-2.547263,-1.751991,-1.346183,-1.148828,-1.072417,-0.895874,-0.921105,-1.415306,-1.443581,-3.415441,-3.190243,-2.616601,-2.05644,-1.820857,-1.544809,-1.229813,-1.083023,-1.100542,-0.992197,-1.121029,-1.504789,-3.034101,-2.702594,-2.589135,-2.266921,-1.523751,-1.35374,-1.302864,-1.079077,-1.013886,-1.048493,-1.119449,-1.185515,-2.682383,-2.49819,-2.246185,-1.937184,-1.285899,-1.334345,-1.213492,-0.880572,-0.809031,-0.988401,-1.30896,-1.031622,-2.591472,-2.88191,-2.196049,-1.861757,-1.50307,-1.312907,-1.067765,-0.643091,-0.433529,-0.803313,-1.338765,-1.221764,-1.23375,-2.505833,-2.549876,-1.911029,-1.766795,-1.682599,-1.155397,-0.936387,-0.657935,-0.313207,-0.667488,-1.258794,-1.672572,-1.640517,-1.618677,-2.093391,-2.079636,-1.573809,-1.274657,-0.999893,-0.623922,-0.663618,-0.530101,-0.253822,-0.386637,-0.649013,-0.939942,-0.88302,-0.993026,-1.19979,-1.48584,-1.423768,-0.829848,-0.52858,-0.191172,-0.249098,-0.08625,0.16848,0.253504,0.089366,-0.051252,0.385651,0.128774,-1.167651,-1.28907,-1.190691,-0.394232,-0.558014,-0.471168,-0.235105,0.210178,0.578475,1.061075,0.920153,0.777951,0.910238,0.476928,-1.596761,-1.231681,-0.834466,-0.300205,-0.532297,-0.476532,-0.177673,0.438513,0.578369,0.629605,0.920502,1.1351,1.222713,0.475251,-0.709403,-0.754558,-0.455596,-0.22583,-0.321953,-0.071931,0.238514,0.627795,0.529243,0.394452,0.715672,1.161228,1.31554,0.767612,-0.041955,-0.253672,0.031615,0.206673,0.205016,0.330285,0.527652,0.714344,0.603788,0.663107,0.966166,1.420317,1.140479,0.065846,-0.170064,0.256072,0.458781,0.642916,0.638908,0.720661,0.827768,0.775278,0.889237,1.16077,0.091236,-0.019077,0.3932,0.348015,0.46651,0.655089,0.777196,0.89227,0.978173,1.028848,1.27097,0.26479,0.470938,0.430186,0.497265,0.679217,0.730411,0.785709,0.843675,0.950295,1.3356,0.40406,0.533435,0.669788,0.698732,0.778442,0.84071,0.841318,0.810995,0.813557,1.284243,0.470082,0.559979,0.722172,0.83096,0.963914,1.047585,1.016025,0.976027,1.466839,0.393543,0.480896,0.713412,0.766776,0.854116,1.025098,1.070063,1.182279,1.75966,0.460738,0.726275,0.782926,0.834608,0.969613,1.023632,1.126365,1.442845,1.936533,0.679262,0.891219,0.91795,0.966804,1.041664,1.174044,1.228479,1.709274,2.057262,0.575992,0.745412,0.896973,1.084158,1.565456,1.747611,1.824808,0.654669,0.854833,1.321128,1.748006,0.01
