Date,Discharge (m3/s),Discharge_filled_method
2010-04-30,1136.3295866666665,original
2010-05-01,1107.6588266666665,original
2010-05-02,1054.8008,original
2010-05-03,1124.301156491228,interpolated
2010-05-04,1193.801512982456,interpolated
2010-05-05,1263.301869473684,original
2010-05-06,1350.4753866666665,original
2010-05-07,1427.4129530434782,original
2010-05-08,1489.46368,original
2010-05-09,1529.6971333333333,original
2010-05-10,1478.49092,original
2010-05-11,1344.5760533333334,original
2010-05-12,1182.8163333333334,original
2010-05-13,1003.4766,original
2010-05-14,873.8092533333332,original
2010-05-15,712.8001293617021,original
2010-05-16,582.5001733333332,original
2010-05-17,516.1326733333333,original
2010-05-18,516.4866333333333,original
2010-05-19,544.92142,original
2010-05-20,514.0089133333333,original
2010-05-21,487.8748666666667,original
2010-05-22,537.3702733333333,original
2010-05-23,700.2684391489362,original
2010-05-24,885.7849,original
2010-05-25,980.29222,original
2010-05-26,994.80458,original
2010-05-27,988.61028,original
2010-05-28,950.7365599999999,original
2010-05-29,836.4664733333333,original
2010-05-30,728.2727,original
2010-05-31,702.6106,original
2010-06-01,709.0408733333333,original
2010-06-02,721.6654466666666,original
2010-06-03,735.5878733333333,original
2010-06-04,751.1621133333333,original
2010-06-05,735.88284,original
2010-06-06,731.3403533333333,original
2010-06-07,723.8858553191488,original
2010-06-08,672.87796,original
2010-06-09,583.5620533333333,original
2010-06-10,455.7824933333333,original
2010-06-11,371.13885866666664,original
2010-06-12,451.65296,original
2010-06-13,466.7552533333333,original
2010-06-14,396.948442,original
2010-06-15,305.56186933333333,original
2010-06-16,308.104482,original
2010-06-17,271.13336,original
2010-06-18,305.4780988,original
2010-06-19,351.01033333333334,original
2010-06-20,383.2206933333334,original
2010-06-21,310.86537,original
2010-06-22,292.69542333333334,original
2010-06-23,271.717394,original
2010-06-24,233.091509,original
2010-06-25,218.34848506666668,original
2010-06-26,213.9989066,original
2010-06-27,194.03969213333332,original
2010-06-28,212.15772466666667,original
2010-06-29,247.41804,original
2010-06-30,238.4575426,original
2010-07-01,309.927376,original
2010-07-02,320.28660533333334,original
2010-07-03,256.036966,original
2010-07-04,231.082786,original
2010-07-05,158.42836646666666,original
2010-07-06,175.85322733333334,original
2010-07-07,188.8559479333333,original
2010-07-08,230.5748534,original
2010-07-09,205.0472582,original
2010-07-10,203.5682953333333,original
2010-07-11,184.6125574666667,original
2010-07-12,175.19663153333332,original
2010-07-13,202.473969,original
2010-07-14,200.943092,original
2010-07-15,188.69902566666667,original
2010-07-16,131.89375506666667,original
2010-07-17,170.75325366666667,original
2010-07-18,256.4422502,original
2010-07-19,301.83349066666665,original
2010-07-20,211.92234126666668,original
2010-07-21,199.5024748,original
2010-07-22,164.19378493333332,original
2010-07-23,225.09319286666667,original
2010-07-24,156.848525,original
2010-07-25,157.27622666666667,original
2010-07-26,163.23868286666666,original
2010-07-27,189.8836118,original
2010-07-28,275.66994733333337,original
2010-07-29,308.723912,original
2010-07-30,250.320512,original
2010-07-31,203.35591933333333,original
2010-08-01,184.2302806666667,original
2010-08-02,125.7142034,original
2010-08-03,120.70036,original
2010-08-04,122.56513926666668,original
2010-08-05,196.53216046666668,original
2010-08-06,182.92711793333334,original
2010-08-07,140.734496,original
2010-08-08,167.4331088666667,original
2010-08-09,157.47032728510638,original
2010-08-10,147.0798189333333,original
2010-08-11,128.15416766666667,original
2010-08-12,123.08664033333332,original
2010-08-13,167.80063733333333,original
2010-08-14,239.38904733333334,original
2010-08-15,185.952886,original
2010-08-16,202.50700526666668,original
2010-08-17,60.490584133333336,original
2010-08-18,248.7860954,original
2010-08-19,233.53690866666665,original
2010-08-20,251.7416614,original
2010-08-21,240.5972308,original
2010-08-22,196.607082,original
2010-08-23,162.34198419999998,original
2010-08-24,157.901556,original
2010-08-25,138.45204393333333,original
2010-08-26,170.635267,original
2010-08-27,179.49606566666668,original
2010-08-28,165.46981073333333,original
2010-08-29,154.32656,original
2010-08-30,116.904139,original
2010-08-31,164.54656506666666,original
2010-09-01,135.7666674,original
2010-09-02,143.132575,original
2010-09-03,172.3679012,original
2010-09-04,132.70196373333332,original
2010-09-05,94.7214658,original
2010-09-06,77.98269739999999,original
2010-09-07,117.79198866666667,original
2010-09-08,107.8303744,original
2010-09-09,108.49109973333334,original
2010-09-10,137.02971466666668,original
2010-09-11,189.3084268,original
2010-09-12,178.64066233333332,original
2010-09-13,150.75982306666668,original
2010-09-14,63.07272233333334,original
2010-09-15,69.17794239999999,original
2010-09-16,81.63615453333334,original
2010-09-17,87.25172993333334,original
2010-09-18,102.84543773333334,original
2010-09-19,84.62711653333334,original
2010-09-20,100.7033898,original
2010-09-21,70.40736346666667,original
2010-09-22,82.32460673333334,original
2010-09-23,91.86028913333334,original
2010-09-24,91.525207,original
2010-09-25,134.13904133333332,original
2010-09-26,98.60853653333334,original
2010-09-27,157.5865316,original
2010-09-28,139.0006819333333,original
2010-09-29,122.76866626666667,original
2010-09-30,152.87673984,original
2010-10-01,37.11769683211095,rating_curve_long_gap
2010-10-02,35.76210874846145,rating_curve_long_gap
2010-10-03,34.59171656454856,rating_curve_long_gap
2010-10-04,33.712821774652284,rating_curve_long_gap
2010-10-05,56.985324463157895,original
2010-10-06,63.78477186666666,original
2010-10-07,87.31780246666666,original
2010-10-08,134.8522707333333,original
2010-10-09,156.57833553333333,original
2010-10-10,120.70271973333332,original
2010-10-11,133.62107986666666,original
2010-10-12,114.0512214,original
2010-10-13,126.37305851914894,original
2010-10-14,166.2514724,original
