1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74
0.0000,53.6440,0.0000,47.6163,0.0000,49.1671,50.2477,63.2445,0.0000,277.6859,50.4500,0.0000,45.4653,23.7661,27.8386,24.6023,27.4533,24.9794,30.4919,44.4076,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,inf,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5519,0.0000,0.0496,0.0000,0.3999,0.0000,0.0000,0.0000,0.0068,0.0174,0.0000,0.0000,0.0000,1.4544,0.0000,3.8062,0.6753,5.8226,7.3569,4.2932,3.1928,4.2654,7.6864,6.5833,21.4948,0.0000,inf,0.0000,! 2006-01-14
0.0000,53.3952,0.0000,47.6879,0.0000,0.0000,49.0823,0.0000,0.0000,273.7520,52.2192,0.0000,45.2864,23.3883,20.7432,25.1022,28.2160,26.5571,30.6717,46.8856,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,inf,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5689,0.0000,0.0513,0.0000,0.4098,0.0000,0.0000,0.0000,0.0141,0.0277,0.0000,0.0000,0.0000,1.5022,0.0000,3.9395,1.0209,6.0790,7.5763,4.4639,3.1996,4.6095,7.8157,6.7927,22.0972,0.0000,inf,0.0000,! 2006-01-15
0.0000,54.1570,0.0000,47.3044,0.0000,0.0000,48.7181,0.0000,0.0000,270.3534,53.8191,0.0000,45.3091,22.2638,20.2657,24.4133,26.9281,25.5097,29.5925,47.6120,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,inf,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5838,0.0000,0.0529,0.0000,0.4185,0.0000,0.0000,0.0000,0.0199,0.0363,0.0000,0.0000,0.0000,1.5454,0.0000,4.0602,1.3190,6.3107,7.7748,4.6182,3.2059,4.9188,7.9331,6.9822,22.6426,0.0000,inf,0.0000,! 2006-01-16
0.0000,54.1570,0.0000,49.2843,0.0000,55.5467,49.5616,60.8134,0.0000,268.3896,54.7753,0.0000,45.7220,22.4271,20.7432,24.3174,27.1304,24.7917,29.6264,49.9038,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,inf,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5925,0.0000,0.0538,0.0000,0.4236,0.0000,0.0000,0.0000,0.0232,0.0412,0.0000,0.0000,0.0000,1.5712,0.0000,4.1323,1.4926,6.4491,7.8936,4.7104,3.2096,5.1030,8.0033,7.0955,22.9690,0.0000,inf,0.0000,! 2006-01-17
0.0000,54.2015,0.0000,50.6152,0.0000,54.8322,53.4960,58.6193,0.0000,265.8536,56.0461,0.0000,45.4653,24.1570,21.7091,24.2691,28.7346,25.5972,31.4907,53.0287,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,inf,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6037,0.0000,0.0551,0.0000,0.4301,0.0000,0.0000,0.0000,0.0274,0.0473,0.0000,0.0000,0.0000,1.6055,0.0000,4.2282,1.7191,6.6328,8.0515,4.8330,3.2146,5.3468,8.0969,7.2462,23.4030,0.0000,inf,0.0000,! 2006-01-18
0.0000,56.6184,0.0000,52.1786,0.0000,53.6925,52.4060,0.0000,0.0000,264.0103,56.9961,0.0000,45.4653,25.5994,19.7814,25.0578,30.7847,26.8570,32.8680,57.6039,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,inf,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6119,0.0000,0.0560,0.0000,0.4349,0.0000,0.0000,0.0000,0.0304,0.0518,0.0000,0.0000,0.0000,1.6312,0.0000,4.2998,1.8859,6.7702,8.1696,4.9246,3.2184,5.5286,8.1670,7.3589,23.7278,0.0000,inf,0.0000,! 2006-01-19
0.0000,58.9786,0.0000,54.0214,0.0000,53.6925,51.7197,0.0000,0.0000,263.1066,57.4702,0.0000,45.5738,24.7676,18.1247,25.3638,28.9731,25.9596,32.7163,74.2683,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,inf,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6160,0.0000,0.0565,0.0000,0.4373,0.0000,0.0000,0.0000,0.0318,0.0540,0.0000,0.0000,0.0000,1.6440,0.0000,4.3356,1.9683,6.8387,8.2286,4.9703,3.2203,5.6191,8.2020,7.4151,23.8899,0.0000,inf,0.0000,! 2006-01-20
0.0000,59.1810,0.0000,54.1122,0.0000,55.2188,50.9517,58.8120,0.0000,262.8080,57.6280,0.0000,45.6590,23.2149,17.6020,25.1022,28.1760,25.1521,33.1691,89.0393,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,inf,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6173,0.0000,0.0566,0.0000,0.4381,0.0000,0.0000,0.0000,0.0323,0.0547,0.0000,0.0000,0.0000,1.6483,0.0000,4.3475,1.9957,6.8615,8.2483,4.9855,3.2209,5.6492,8.2137,7.4338,23.9439,0.0000,inf,0.0000,! 2006-01-21
0.0000,58.2156,0.0000,53.4458,0.0000,50.3005,49.9131,0.0000,0.0000,261.9199,58.1012,0.0000,46.2183,22.4811,19.9634,24.7872,27.9757,24.9329,31.9932,91.6527,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,inf,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6213,0.0000,0.0571,0.0000,0.4404,0.0000,0.0000,0.0000,0.0337,0.0568,0.0000,0.0000,0.0000,1.6611,0.0000,4.3832,2.0775,6.9298,8.3072,5.0311,3.2228,5.7395,8.2487,7.4900,24.1058,0.0000,inf,0.0000,! 2006-01-22
0.0000,57.6090,0.0000,53.1300,0.0000,55.1434,53.0010,63.1126,0.0000,261.0431,58.5738,0.0000,47.0857,25.3522,34.6446,27.5105,33.8306,24.9098,31.6329,92.1694,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,inf,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6252,0.0000,0.0576,0.0000,0.4427,0.0000,0.0000,0.0000,0.0351,0.0589,0.0000,0.0000,0.0000,1.6739,0.0000,4.4189,2.1587,6.9981,8.3660,5.0766,3.2247,5.8295,8.2836,7.5461,24.2676,0.0000,inf,0.0000,! 2006-01-23
